Datetime,女二舍,女三舍,女五舍,女一舍,女八九舍(含女九餐廳),男八舍,男一舍,男七舍,男五舍,大一女舍,男三舍
2025/11/8 12:00,,,,,64.66,75.79,94.94,70.56,35.37,152,64.38
2025/11/8 13:00,,,,,66.37,77.93,95.49,53.06,32.75,142.43,65.94
2025/11/8 14:00,,,,,61.72,82.91,107.69,55.94,37.02,130.25,63.97
2025/11/8 15:00,,,,,62.38,80.5,95.69,56.19,34.53,125.32,64.14
2025/11/8 16:00,,,,,53.27,78.91,93.31,56.75,39.53,132.12,57.13
2025/11/8 17:00,,,,,57.32,72.37,93.94,55.94,35.47,130.31,59.87
2025/11/8 18:00,,,,,62.8,70.47,86.07,59.43,36.95,120.88,55.91
2025/11/8 19:00,,,,,63.2,73.28,95.37,100.63,35.97,125.75,56.92
2025/11/8 20:00,,,,,72.23,81.75,106.93,60.5,40.39,135.5,66.73
2025/11/8 21:00,,,,,80.16,91.41,120.38,71.81,44.13,136.25,76.64
2025/11/8 22:00,,,,,92.93,99.15,128.32,115.63,54.14,120.81,87.02
2025/11/8 23:00,,,,,92.17,104.69,135.64,129.5,52.56,111.75,81.8
2025/11/9 0:00,,,,,84.69,95.66,119.23,120.37,52.19,112.63,89.89
2025/11/9 1:00,,,,,76.34,86.12,120.25,71,41.61,96.62,77.6
2025/11/9 2:00,,,,,61.87,78.16,88.56,98.69,32.59,86.25,69.41
2025/11/9 3:00,,,,,54.13,67.69,74.69,45.25,27.91,73.38,53.7
2025/11/9 4:00,,,,,48.42,59.15,64.69,42.06,25.96,68.12,50.61
2025/11/9 5:00,,,,,47.28,55,59.31,82.63,23.68,65.38,48.46
2025/11/9 6:00,,,,,46.67,54.31,59.94,38.56,25.36,64.43,49.39
2025/11/9 7:00,,,,,48.83,55.97,60,35.87,27.15,68.19,52.42
2025/11/9 8:00,,,,,56.76,59.16,63.38,38.5,28.86,72.25,56.93
2025/11/9 9:00,,,,,61.22,68.41,78.93,42.5,31.11,99.25,58.15
2025/11/9 10:00,,,,,63.53,69.31,81.18,43.44,36.47,114.63,66.6
2025/11/9 11:00,,,,,66.05,75.25,84.32,47.38,36,125.93,70.43
2025/11/9 12:00,,,,,62.35,76.06,99.06,52.43,38.67,116.25,60.84
2025/11/9 13:00,,,,,64.33,78.59,109.94,54.69,39.83,119.44,64.02
2025/11/9 14:00,,,,,64.72,88.16,102.19,58.56,43,123.13,67.26
2025/11/9 15:00,,,,,65.66,82.53,104.93,103.38,40.56,128.56,65.56
2025/11/9 16:00,,,,,61.95,83.6,104.01,60.62,40.6,134.56,71.69
2025/11/9 17:00,,,,,60.93,79.34,103.06,67.5,42.2,130.06,69.15
2025/11/9 18:00,,,,,64.82,83.34,105.62,57.57,49,142.38,68.28
2025/11/9 19:00,,,,,64.96,88.16,110.82,89.43,47.61,146.94,74.17
2025/11/9 20:00,,,,,89.67,96.84,137.12,81.44,46.26,157.68,75.07
2025/11/9 21:00,,,,,83.61,108.22,143.56,114,50.1,166.57,95.14
2025/11/9 22:00,,,,,93.4,114.13,167.94,124.88,52.86,147.93,98.96
2025/11/9 23:00,,,,,97.22,121.28,153.43,129.56,60.72,127.57,94.93
2025/11/10 0:00,,,,,90.91,101,149.82,128.19,56.21,123.37,88.38
2025/11/10 1:00,,,,,77.03,83.87,120.56,117.43,46.74,95.94,70.88
2025/11/10 2:00,,,,,62.89,75,95.44,63.57,31.76,78.12,63.56
2025/11/10 3:00,,,,,55.41,67.85,69.37,83.93,26.94,73.94,54.06
2025/11/10 4:00,,,,,46.71,64,66.63,39.25,23.99,72.13,49.21
2025/11/10 5:00,,,,,44.08,57.9,60.63,36.44,23.64,64.37,44.93
2025/11/10 6:00,,,,,47.97,57.66,59.99,34.56,24.53,72.88,43.03
2025/11/10 7:00,,,,,62.82,56.94,59.76,33.32,22.56,76.62,44.32
2025/11/10 8:00,,,,,63.63,64.78,67.06,35.43,23.67,90.69,46.74
2025/11/10 9:00,,,,,66.69,64.19,69.31,35.82,24.71,110.75,41.32
2025/11/10 10:00,,,,,71.88,63.68,61.69,83.12,28.18,140.12,38.57
2025/11/10 11:00,,,,,73.18,62.75,72.18,48,28.03,156.94,46.72
2025/11/10 12:00,,,,,82.71,66.91,79.26,47.19,30.32,166.13,49.22
2025/11/10 13:00,,,,,73.51,70.78,87.87,45.06,32.06,164.37,46.46
2025/11/10 14:00,,,,,54.8,72.66,86.63,38.81,27.58,132.25,49.5
2025/11/10 15:00,,,,,68.81,68.56,82.06,34.19,25.75,120.81,59.29
2025/11/10 16:00,,,,,74.47,71.78,92.19,42.38,26.95,147.57,54.3
2025/11/10 17:00,,,,,80.58,74.13,105.37,101.31,32.72,152.31,57.98
2025/11/10 18:00,,,,,78.19,88,109.13,54.5,41.31,155.19,53.51
2025/11/10 19:00,,,,,82.29,95.75,121.37,84.69,45.36,142.5,55.87
2025/11/10 20:00,,,,,88.15,98.71,130.44,114.18,48.44,151.56,65.49
2025/11/10 21:00,,,,,101.34,101.1,154.25,103.13,52.19,156.69,75.83
2025/11/10 22:00,,,,,91.62,105,160.81,147.5,52.81,143.87,84.43
2025/11/10 23:00,,,,,98,98.97,164.31,136.25,59.17,128.81,91.9
2025/11/11 0:00,,,,,87.96,104.4,132.13,116.62,52.16,104.75,74.41
2025/11/11 1:00,,,,,71.6,83.07,104.12,107.44,35.64,81.19,63.72
2025/11/11 2:00,,,,,51.08,68.31,70.62,76.38,30.14,74.44,50.29
2025/11/11 3:00,,,,,45.93,61.84,67.76,49.62,25.11,64.87,45.49
2025/11/11 4:00,,,,,41.53,58.13,55.25,32.56,22.89,63.07,40.77
2025/11/11 5:00,,,,,38.96,53.25,52.25,32.88,22.65,61,39.08
2025/11/11 6:00,,,,,44.62,55.22,50.68,29.31,22.07,70.25,36.2
2025/11/11 7:00,,,,,57.36,58.12,51.94,31.44,21.03,78.93,36.54
2025/11/11 8:00,,,,,67.41,57.84,60.25,72.25,24.42,91.19,39.05
2025/11/11 9:00,,,,,76.24,63,65.25,44.87,25.72,108.5,39.15
2025/11/11 10:00,,,,,77.62,63.5,66.38,42.38,24.39,142.63,39.38
2025/11/11 11:00,,,,,77.11,65.94,72.31,39,27.67,163,41.47
2025/11/11 12:00,,,,,84.54,70.75,77.75,39.37,31.52,168.18,48.17
2025/11/11 13:00,,,,,77.64,76.13,,43.38,31.42,151.88,
2025/11/11 14:00,,,,,67.06,77.22,,48.56,28,118.87,
2025/11/11 15:00,,,,,68.17,74.09,,91.88,29.87,117,42.3
2025/11/11 16:00,,,,,79.28,73.22,95.57,43.43,32.47,151.94,52.48
2025/11/11 17:00,,,,,82.8,77.34,94.06,54.07,36.6,155.88,56.13
2025/11/11 18:00,,,,,86.06,76.75,101.69,60.81,40.89,146.5,59.3
2025/11/11 19:00,,,,,84.3,85.56,118.5,94.62,43.04,148.31,68.82
2025/11/11 20:00,,,,,87.54,97.5,135.75,100.13,54.04,150.19,68.07
2025/11/11 21:00,,,,,80.3,107.72,147.81,116,55.17,160.37,83.44
2025/11/11 22:00,,,,,114.34,107.94,159.57,120.31,57.34,142.31,75.92
2025/11/11 23:00,,,,,102.26,103.69,152.44,152.44,49.59,130,79.63
2025/11/12 0:00,,,,,87.75,100.37,126.55,132.75,48.91,109.63,68.05
2025/11/12 1:00,,,,,64.22,84.19,95.38,115.12,38.44,84.5,56.38
2025/11/12 2:00,,,,,51.67,75.69,75.06,75.32,31.06,74.25,56.81
2025/11/12 3:00,,,,,45.93,62.81,65.38,35.93,27.28,65.5,45.91
2025/11/12 4:00,,,,,43.95,56.63,56.87,87.69,23.52,63.94,44.8
2025/11/12 5:00,,,,,42.62,54.87,53.69,35.63,21.94,62.68,41.62
2025/11/12 6:00,,,,,47.88,56.56,,30.75,23.18,71.94,
2025/11/12 7:00,,,,,64.51,57.16,,33.18,24.13,76.69,
2025/11/12 8:00,,,,,69.3,65.72,,37.44,27.67,93.69,44.91
2025/11/12 9:00,,,,,75.43,70.84,60.56,45,27.19,118.75,47.83
2025/11/12 10:00,,,,,81.7,76.28,79.5,92.69,27.33,154.68,51.18
2025/11/12 11:00,,,,,76.43,72.41,86.88,51.81,33.76,173.32,45.98
2025/11/12 12:00,,,,,88.61,76.78,89.43,60.25,35.59,175.75,60.17
2025/11/12 13:00,,,,,72.89,79.53,84.88,53.94,40.75,157.06,52.16
2025/11/12 14:00,,,,,62.49,75.16,90.68,53,34.93,136.81,46.87
2025/11/12 15:00,,,,,63.22,81.5,82.44,48.56,35.76,130.56,56.68
2025/11/12 16:00,,,,,71.35,75.09,86.5,53.94,39.19,167.25,62.28
2025/11/12 17:00,,,,,79.06,79.56,94.5,59.06,40.09,186.38,57.45
2025/11/12 18:00,,,,,81.47,85.69,107.62,65.94,37.58,165.62,59.72
2025/11/12 19:00,,,,,86.47,88.5,105.88,106.12,43.44,158.07,61.29
2025/11/12 20:00,,,,,91.58,103.85,129.19,86.63,49.33,147.37,76.53
2025/11/12 21:00,,,,,112.16,112.06,146.5,112.31,54.28,161.44,80.95
2025/11/12 22:00,,,,,99.75,117.59,168.56,136.75,62.12,149.31,95.84
2025/11/12 23:00,,,,,100.95,115.1,168.62,163.63,55.74,140.25,99.24
2025/11/13 0:00,,,,,100.71,110.28,155.38,162.37,55.4,120.81,85.81
2025/11/13 1:00,,,,,75.15,99.37,116.62,122.13,42.61,99.82,69.37
2025/11/13 2:00,,,,,60.98,80.31,90.19,59.56,36.78,78.62,58.72
2025/11/13 3:00,,,,,49.97,67.38,77.51,91.75,30.52,70.88,51.09
2025/11/13 4:00,,,,,46.23,61.75,66.93,42,28.17,65.87,45.98
2025/11/13 5:00,,,,,46.33,56.91,62.94,37.75,24.69,65.25,44.75
2025/11/13 6:00,,,,,46.87,58.31,60.75,33.37,25.75,75.69,39.84
2025/11/13 7:00,,,,,62.56,56.09,61.32,34.32,23.84,77.5,39.75
2025/11/13 8:00,,,,,66.75,61.44,59.43,37.81,24.83,96.31,46.89
2025/11/13 9:00,,,,,70.8,65.31,72.69,63.94,27.28,123.63,43.63
2025/11/13 10:00,,,,,74.63,63.38,63.69,63.37,27.58,141.12,39.71
2025/11/13 11:00,,,,,74.99,61.84,65.18,42.44,28.49,160.44,40.26
2025/11/13 12:00,,,,,84.46,76.38,87.88,45.56,31.53,172.31,51.55
2025/11/13 13:00,,,,,77.47,78.03,83.63,41.75,26.09,155.06,50.98
2025/11/13 14:00,,,,,61.69,73.5,77.06,43.75,29.86,115.63,49.12
2025/11/13 15:00,,,,,65.35,77.18,84.5,41.38,31,115.75,50.18
2025/11/13 16:00,,,,,72.37,74.29,89.93,46.5,29.14,126.69,43.74
2025/11/13 17:00,,,,,79.93,83.37,87.19,54.93,32.89,154.06,52.72
2025/11/13 18:00,,,,,80.27,82.84,90.94,107.07,36.55,144.94,55.14
2025/11/13 19:00,,,,,66.4,88.94,112.62,69.12,36.09,137.37,60.09
2025/11/13 20:00,,,,,75.22,101.1,131.5,102.13,38.91,142.94,68.12
2025/11/13 21:00,,,,,101.81,91.93,143.38,116.87,49.73,138.75,80.91
2025/11/13 22:00,,,,,94.47,100.82,170.87,131,49.94,147.31,84.83
2025/11/13 23:00,,,,,105.04,103.15,147.57,144.5,55.33,139.06,96.48
2025/11/14 0:00,,,,,105.87,103,135.25,118.25,50.5,108.75,83.88
2025/11/14 1:00,,,,,64.21,75.06,104.62,100.25,40.86,102.75,66.46
2025/11/14 2:00,,,,,50.98,64.57,83.44,59.06,34.11,77.25,58.52
2025/11/14 3:00,,,,,42.3,59.06,64.19,89.13,28.57,64.38,45.3
2025/11/14 4:00,,,,,42.83,54.12,54.5,37,22.02,60.25,41.49
2025/11/14 5:00,,,,,37.36,49.57,52.06,32.37,20.55,58.94,40.99
2025/11/14 6:00,,,,,42.46,53.15,50.81,27.25,21.93,66.56,36.53
2025/11/14 7:00,,,,,55.86,54.32,52.5,72.25,22.6,72.56,33.98
2025/11/14 8:00,,,,,61.66,58.78,56.25,35.88,24.51,81,39.57
2025/11/14 9:00,,,,,67.79,63.31,66.69,33.81,24.11,101.81,38.44
2025/11/14 10:00,,,,,65.18,62.72,50.49,35.81,28.18,115.69,42.12
2025/11/14 11:00,,,,,70.62,63.44,58.32,34.07,30.9,123.81,35.16
2025/11/14 12:00,,,,,71.16,67.43,70.13,37.75,34.66,129.75,43.43
2025/11/14 13:00,,,,,66.1,70.53,83.25,103.31,31.67,132.38,40.3
2025/11/14 14:00,,,,,54.98,67.94,73.81,39.25,26.31,117.5,43.77
2025/11/14 15:00,,,,,55.93,69,76.44,36.44,26.5,117.25,48.35
2025/11/14 16:00,,,,,66.55,64.22,81.81,42.06,31.72,131.5,43.65
2025/11/14 17:00,,,,,70.89,73.59,90.38,49.62,35.06,143.56,46.79
2025/11/14 18:00,,,,,70.34,73.13,89.93,44.32,33.3,128.75,45.46
2025/11/14 19:00,,,,,61.66,71.53,87.37,48.37,37.55,125.75,43.52
2025/11/14 20:00,,,,,62.87,76.97,105.63,105,44.23,114.13,46.94
2025/11/14 21:00,,,,,69.31,78.47,118,83.56,41.83,121.68,56.76
2025/11/14 22:00,,,,,85.58,88.9,127.81,86.94,49.75,119.07,61.95
2025/11/14 23:00,,,,,97.71,86.41,128.43,124.63,43.41,118.5,61.85
2025/11/15 0:00,,,,,86.46,87.44,125.88,148.18,45.75,97.75,65.68
2025/11/15 1:00,,,,,73.2,76.75,107.82,102.13,38.34,79.06,60.35
2025/11/15 2:00,,,,,48.69,71.78,79.43,63.69,28.41,74.5,48.32
2025/11/15 3:00,,,,,44.95,57.87,61.26,85.68,24.25,59.87,40.55
2025/11/15 4:00,,,,,38.72,49.32,52.12,34.57,23.36,55.13,35.91
2025/11/15 5:00,,,,,37.39,45.72,51.5,29.75,20.93,54.19,33.77
2025/11/15 6:00,,,,,35.39,45.62,52.13,26.75,21.14,55.25,33.09
2025/11/15 7:00,,,,,41.79,48.25,48.68,30.12,19.64,59.18,36.45
2025/11/15 8:00,,,,,48.88,50.41,52.44,77.31,21.14,81.82,37.73
2025/11/15 9:00,,,,,50.2,56.4,67.88,30,24.9,100.5,41.46
2025/11/15 10:00,,,,,51.98,60.63,69.68,32.94,28.59,123.68,41.08
2025/11/15 11:00,,,,,51.77,66.06,67,36.31,26.01,133.75,44.51
2025/11/15 12:00,,,,,58.62,66.91,82.75,41.38,27.11,133.69,50.49
2025/11/15 13:00,,,,,53.23,65.22,74.69,40.12,27.36,123.75,47.34
2025/11/15 14:00,,,,,53.31,68.18,77.62,89.44,36.57,117.75,47.54
2025/11/15 15:00,,,,,52.04,75.5,84.82,38,31.9,97.06,52.16
2025/11/15 16:00,,,,,50.53,71.69,83.68,36.25,29.22,99,44.32
2025/11/15 17:00,,,,,52.43,67.03,82.19,44.75,33.67,101.63,50.45
2025/11/15 18:00,,,,,50.38,67.75,74.56,42.63,31.85,107.94,48.99
2025/11/15 19:00,,,,,56.39,68.53,79.76,42.37,33.32,113.75,56.05
2025/11/15 20:00,,,,,70.3,72.88,98.12,57.13,38.68,115.18,57.38
2025/11/15 21:00,,,,,75.02,85.59,110.87,84.68,35.84,131.69,64.74
2025/11/15 22:00,,,,,85.36,79.78,116.44,112.13,51,121.81,58.59
2025/11/15 23:00,,,,,89.36,82.91,123.38,83.19,49.5,131.38,63.84
2025/11/16 0:00,,,,,78.41,86.41,106.38,104.12,49.15,105.44,61.89
2025/11/16 1:00,,,,,56.39,80.81,103.81,118.75,39.19,88.5,59.83
2025/11/16 2:00,,,,,44.89,63.44,77.87,51,30.7,71.5,46.21
2025/11/16 3:00,,,,,47.2,57.46,57.31,66.75,26.28,60.06,41.47
2025/11/16 4:00,,,,,41.54,51.25,56.19,46.69,24.45,57,39.08
2025/11/16 5:00,,,,,41.82,50.1,54.5,30.5,22.31,54.81,38.6
2025/11/16 6:00,,,,,36.05,49.03,47.56,28.31,23.88,55.75,37.66
2025/11/16 7:00,,,,,45.65,48.87,49.51,76.31,25.57,56.75,36.95
2025/11/16 8:00,,,,,51.23,50.69,60.5,30.69,27.19,64.38,40.42
2025/11/16 9:00,,,,,51.42,52.91,57.31,30.31,29.3,87.31,43.87
2025/11/16 10:00,,,,,49.78,58.78,67.94,33.88,34.34,104.31,44.44
2025/11/16 11:00,,,,,54.55,57.19,83.68,38.37,33.91,112.81,45.94
2025/11/16 12:00,,,,,60.24,61.93,85.44,89.94,36.42,110.94,44.12
2025/11/16 13:00,,,,,58.42,67.1,92.31,44,37.52,115.94,51.4
2025/11/16 14:00,,,,,64.25,80.37,96,48.13,40.49,109.5,59.53
2025/11/16 15:00,,,,,60.89,81.41,89.5,50.12,38.21,112.56,68.29
2025/11/16 16:00,,,,,55.66,75.78,93.82,52.75,38.23,113.56,61.23
2025/11/16 17:00,,,,,61.41,82.97,94.24,52.38,39.75,119.13,56.71
2025/11/16 18:00,,,,,65.59,81.31,90,56.18,46.15,131.62,57.28
2025/11/16 19:00,,,,,77.07,86.06,111.69,79.25,44.84,136.88,60.7
2025/11/16 20:00,,,,,80.29,88.22,128.75,95.44,43.57,149.5,74.31
2025/11/16 21:00,,,,,96.31,99.57,140.88,99.06,47.19,150.12,95
2025/11/16 22:00,,,,,103.03,116.75,153.68,122.44,49.78,140.44,95.19
2025/11/16 23:00,,,,,91.93,107.4,154.94,112.75,57.19,123.75,92.36
2025/11/17 0:00,,,,,82.12,96.44,124.82,130.56,52.94,115.31,80.52
2025/11/17 1:00,,,,,78,89.62,106.61,115,44.02,91,67.88
2025/11/17 2:00,,,,,49.77,71.97,77.2,54.94,29.92,71.38,58.71
2025/11/17 3:00,,,,,46.97,65.28,70.81,87.56,25.37,67.56,49.1
2025/11/17 4:00,,,,,43.81,62.79,60.37,37.63,22.59,65.13,41.28
2025/11/17 5:00,,,,,40.29,55.5,59.06,35.37,22.27,59.62,38.95
2025/11/17 6:00,,,,,43.26,57.4,61.13,32.32,23.1,69.56,39.25
2025/11/17 7:00,,,,,62.92,57.63,72.38,34.43,21.25,78.13,41.05
2025/11/17 8:00,,,,,72.52,65.18,,38.57,22.29,88.87,42.67
2025/11/17 9:00,,,,,73.02,69.75,,39.25,23.28,103.5,43.15
2025/11/17 10:00,,,,,69.56,64.44,,68.56,26.54,138.63,44.43
2025/11/17 11:00,,,,,75.42,66.44,,69.69,26.4,146.31,49.97
2025/11/17 12:00,,,,,81.33,69,,51.37,28.55,168.31,43.43
2025/11/17 13:00,,,,,70.93,72.53,100.99,53.25,30.2,162.13,46.49
2025/11/17 14:00,,,,,58.85,70.69,92.91,44.38,25.97,126.37,44.57
2025/11/17 15:00,,,,,67.07,70.59,83.23,48.93,24.26,126.38,46.97
2025/11/17 16:00,,,,,71.21,76.1,87.37,54.69,25.38,131.56,50.09
2025/11/17 17:00,,,,,81.76,81.68,90.89,100.94,30.82,147,52.56
2025/11/17 18:00,,,,,82.6,83.57,104.23,56.44,38.9,155.31,56.72
2025/11/17 19:00,,,,,81.69,92.5,113.97,100.56,42.73,145.75,66.74
2025/11/17 20:00,,,,,86.25,105.09,141.66,132.5,45.62,140.88,64.47
2025/11/17 21:00,,,,,98.76,95.81,152.83,113.37,49.15,149.19,70.35
2025/11/17 22:00,,,,,103.24,109.66,169.67,134.5,49.74,152,83.09
2025/11/17 23:00,,,,,104.72,110.31,155.92,128.88,55.73,120.87,81.41
2025/11/18 0:00,,,,,89.84,98.13,141.37,132.37,49.13,109.5,75.57
2025/11/18 1:00,,,,,62.18,84.84,95.22,111.75,33.56,82.5,55.55
2025/11/18 2:00,,,,,53.21,66.84,78.43,90.82,28.39,65.69,47.15
2025/11/18 3:00,,,,,45.69,58.03,63.5,34.25,23.65,62.06,44.02
2025/11/18 4:00,,,,,41.79,52.38,60.02,30.5,21.56,61.94,40.26
2025/11/18 5:00,,,,,39,51.28,53.04,85.12,21.33,59.12,36.77
2025/11/18 6:00,,,,,41.73,53.06,55.61,26.94,20.79,64.07,37.85
2025/11/18 7:00,,,,,54.17,50.97,50.59,27.81,19.8,68.5,35.81
2025/11/18 8:00,,,,,64.51,56.56,56.56,31.44,23,93.93,39.91
2025/11/18 9:00,,,,,63.47,67.25,70.89,40.5,24.23,99.57,38.36
2025/11/18 10:00,,,,,72.37,60.66,65.7,44.06,22.97,117.93,36.79
2025/11/18 11:00,,,,,74.36,60.78,64.98,39.81,26.06,124.44,36.75
2025/11/18 12:00,,,,,73.16,65.19,69.03,37.75,29.69,116,39.48
2025/11/18 13:00,,,,,67.8,65.94,71.47,81.19,29.59,116.94,40.08
2025/11/18 14:00,,,,,56.11,62.78,90.28,66.91,26.37,111.38,46.08
2025/11/18 15:00,,,,,57,58.63,,83.22,25.8,91.7,
2025/11/18 16:00,,,,,70.86,63.47,,44.07,27.59,130.22,
2025/11/18 17:00,,,,,74.62,67.05,,54.88,32.61,133.59,
2025/11/18 18:00,,,,,77.61,66.53,,61.71,32.19,125.56,
2025/11/18 19:00,,,,,75.77,74.17,,96.03,39.81,127.1,
2025/11/18 20:00,,,,,78.02,84.52,114.59,101.62,43.23,128.72,57.76
2025/11/18 21:00,,,,,71.22,93.38,126.81,117.72,46.91,137.44,61.15
2025/11/18 22:00,,,,,100.84,93.57,133.23,122.1,45.86,121.96,70.74
2025/11/18 23:00,,,,,89.9,89.89,133.04,154.71,49.22,111.42,77.79
2025/11/19 0:00,,,,,76.37,87.01,113.88,134.72,46.81,93.95,73.15
2025/11/19 1:00,,,,,55.16,72.98,86.01,116.83,42.1,72.42,51.58
2025/11/19 2:00,,,,,43.41,65.62,61.83,76.44,31.84,63.64,39.16
2025/11/19 3:00,,,,,38.81,54.45,47.85,36.47,25.59,56.13,35.19
2025/11/19 4:00,,,,,37.02,49.09,44.14,88.99,19.3,54.8,29.76
2025/11/19 5:00,,,,,35.91,47.57,46.55,36.16,17.61,53.72,29.51
2025/11/19 6:00,,,,,40.73,49.03,39.52,31.21,16.91,61.65,28.08
2025/11/19 7:00,,,,,56.05,49.55,41.02,33.67,19.81,65.73,29.44
2025/11/19 8:00,,,,,60.74,56.97,52.16,38,20.25,80.29,30.7
2025/11/19 9:00,,,,,66.03,61.41,56.11,45.67,22.78,101.77,35.11
2025/11/19 10:00,,,,,71.35,66.13,53.35,94.07,18.31,132.57,34.35
2025/11/19 11:00,,,,,67.13,62.77,66.28,52.58,22.38,148.54,37.62
2025/11/19 12:00,,,,,78.17,66.56,65.74,61.14,22.39,150.62,37.93
2025/11/19 13:00,,,,,63.2,68.94,76.34,54.74,25.59,134.61,40.61
2025/11/19 14:00,,,,,59.18,71.54,61.44,58.36,26.69,125.55,39.58
2025/11/19 15:00,,,,,52.09,64.27,73.81,44.71,28.25,103.59,43.52
2025/11/19 16:00,,,,,64.12,65.09,79.07,54.75,24.9,143.34,46.76
2025/11/19 17:00,,,,,71.42,68.97,73.71,59.93,29.4,159.73,48.45
2025/11/19 18:00,,,,,73.61,74.28,79.27,66.92,28.14,141.94,48.52
2025/11/19 19:00,,,,,77.79,76.72,93.13,107.7,31.78,135.47,52.64
2025/11/19 20:00,,,,,81.02,90.03,113.49,87.92,39.79,126.3,56.18
2025/11/19 21:00,,,,,98.61,97.14,112.21,113.98,42.99,138.36,73.36
2025/11/19 22:00,,,,,85.85,101.94,140.03,138.78,49.25,127.96,73
2025/11/19 23:00,,,,,85.2,99.78,125.65,166.07,48.15,120.2,82.65
2025/11/20 0:00,,,,,83.53,95.6,117.1,164.78,47.85,103.54,69.77
2025/11/20 1:00,,,,,60.39,86.14,,123.95,34.65,85.55,
2025/11/20 2:00,,,,,46.4,69.62,,60.44,29.19,67.37,
2025/11/20 3:00,,,,,38.55,58.41,,93.12,21.77,60.75,
2025/11/20 4:00,,,,,35.91,53.53,,42.62,17.03,56.45,
2025/11/20 5:00,,,,,36.86,49.33,,38.31,16.09,55.92,
2025/11/20 6:00,,,,,38.51,50.55,35.2,33.87,16,64.87,26.75
2025/11/20 7:00,,,,,53.64,48.63,38.24,34.83,16.61,66.42,26.9
2025/11/20 8:00,,,,,58.3,53.26,48.56,38.37,18.88,82.54,32.62
2025/11/20 9:00,,,,,63.08,56.61,56.01,64.89,18.5,105.96,31.99
2025/11/20 10:00,,,,,67.25,54.95,55.66,64.32,22.93,120.94,36.08
2025/11/20 11:00,,,,,67.37,53.61,49.49,43.07,25.24,137.5,28.78
2025/11/20 12:00,,,,,76.3,66.21,59.46,46.23,22.64,147.68,40.5
2025/11/20 13:00,,,,,70.01,67.64,69.43,42.37,28.36,132.89,38.71
2025/11/20 14:00,,,,,60.3,69.48,67.67,48.21,22.62,106.43,34.68
2025/11/20 15:00,,,,,54.49,61.14,,38.19,24.39,91.87,
2025/11/20 16:00,,,,,65.57,64.4,,47.19,25.83,108.57,
2025/11/20 17:00,,,,,72.83,72.28,,55.75,24.42,132.04,
2025/11/20 18:00,,,,,73.01,71.81,,108.66,27.16,124.21,
2025/11/20 19:00,,,,,60.05,77.1,92.79,70.15,31.49,117.73,43.42
2025/11/20 20:00,,,,,67.86,87.64,91.31,103.65,37.89,122.51,49.45
2025/11/20 21:00,,,,,92.06,79.7,112.19,118.61,40.11,118.91,68.26
2025/11/20 22:00,,,,,84.28,87.39,120.79,132.94,43.18,126.25,69.15
2025/11/20 23:00,,,,,92.44,89.42,117.44,146.65,42.22,119.18,71.09
2025/11/21 0:00,,,,,92.41,89.29,119.92,120.01,41.61,93.2,67.29
2025/11/21 1:00,,,,,54.45,65.07,94.32,101.74,35.67,88.06,53.31
2025/11/21 2:00,,,,,42.82,55.98,64.72,59.94,28.42,66.2,39.36
2025/11/21 3:00,,,,,36.05,51.19,45.46,90.45,23.25,55.18,35.51
2025/11/21 4:00,,,,,36.56,46.92,50.3,37.55,19.05,51.63,27.6
2025/11/21 5:00,,,,,32.71,42.97,40.2,32.86,23.95,50.52,26.08
2025/11/21 6:00,,,,,37,46.08,47.78,27.65,18.44,57.04,25.2
2025/11/21 7:00,,,,,48.97,47.09,41.94,73.33,18.42,62.19,24.62
2025/11/21 8:00,,,,,54.54,50.95,41.35,36.41,21.04,69.41,25.23
2025/11/21 9:00,,,,,60.32,54.88,60.44,34.31,23.78,87.26,32.45
2025/11/21 10:00,,,,,58.47,54.38,46.38,36.34,22.72,99.15,29.88
2025/11/21 11:00,,,,,63.77,54.99,49.9,34.58,21.12,106.11,39.72
2025/11/21 12:00,,,,,64.95,58.45,57.19,38.31,23.75,111.2,39
2025/11/21 13:00,,,,,59.99,61.15,71.79,104.85,31.38,113.45,38.38
2025/11/21 14:00,,,,,53.61,63.58,76.91,43.19,24.71,109.06,41.45
2025/11/21 15:00,,,,,46.72,55.13,82.78,33.62,28.72,92.13,47.65
2025/11/21 16:00,,,,,60.42,55.67,84.61,42.69,26.74,112.69,50.94
2025/11/21 17:00,,,,,64.02,63.79,78.5,50.36,28.59,123.04,53.63
2025/11/21 18:00,,,,,63.85,63.4,75,44.98,29.42,110.34,42.34
2025/11/21 19:00,,,,,56.37,62.01,79.33,49.09,33.55,107.77,43.28
2025/11/21 20:00,,,,,56.73,66.72,84.04,106.56,41.3,97.82,47.69
2025/11/21 21:00,,,,,62.62,68.03,95.79,84.8,41.75,104.28,56.94
2025/11/21 22:00,,,,,76.57,77.06,100.54,88.23,42.28,102.04,61.29
2025/11/21 23:00,,,,,86.49,74.91,117.95,126.48,41.25,101.56,64.17
2025/11/22 0:00,,,,,75.82,75.8,102.11,150.39,35.14,83.78,62
2025/11/22 1:00,,,,,63.06,66.53,89.52,103.65,33.05,67.75,50.36
2025/11/22 2:00,,,,,42,62.23,63.78,64.63,22.76,63.85,36.35
2025/11/22 3:00,,,,,38.9,50.16,57.24,86.96,18.7,51.31,31.75
2025/11/22 4:00,,,,,33.37,42.76,44.33,35.08,16.3,47.25,27.43
