Datetime,工學院綜合大樓,思亮館,一號館2F,電機一館,心理系北館,-漁業生物實驗室-,-原分所-,一號館1F(戲劇系),一號館3F,三號館,全球變遷中心,小福樓,新數學研究中心,-電子顯微鏡館-,人類學博物館,土木館,數學館,漁業陳列館,-推廣中心-,動物標本館,植物溫室,積學館,應用力學研究大樓,凝態物理科學館,普通大樓,一號館,博雅館,化學工程館,樂學館,心理南研究大樓,農業陳列館,物理系液氮機室,生化所,貴儀中心氦液化機用電,植物標本館,-新生大樓-,化學館,化學館(不含貴儀中心氦液化機用電),海洋研究所,-城鄉所-
2026-01-04 09:00:00,139.37,33.74,19.62,54.03,43.12,0.0,277.87,2.47,56.3,54.57,69.43,0.0,0.81,7.5,57.27,23.56,0.6,1.13,33.19,1.3,2.5,268.99,99.85,581.9,3.49,78.39,44.25,70.18,2.52,5.13,,,61.28,3.56,3.32,29.59,217.55,213.99,87.54,1.54
2026-01-04 10:00:00,141.07,33.81,20.32,55.4,42.5,0.0,277.88,2.88,57.44,55.43,70.39,0.0,0.82,7.74,60.06,24.0,0.6,1.11,35.62,1.03,2.81,273.95,98.65,587.46,3.53,80.64,47.94,71.88,2.63,4.62,,,64.06,1.0,4.22,29.13,214.08,213.08,90.17,1.56
2026-01-04 11:00:00,142.37,33.47,20.81,55.5,42.0,0.0,278.56,2.71,57.53,55.45,70.66,0.0,0.81,8.67,60.7,24.94,0.6,1.12,36.93,1.02,2.75,280.52,99.07,592.88,3.51,81.05,42.25,71.25,2.54,4.19,,,64.16,0.75,3.84,24.53,219.92,219.17,89.5,1.53
2026-01-04 12:00:00,138.94,34.13,21.19,55.28,46.0,0.0,276.06,2.67,59.75,56.19,73.02,0.0,0.75,8.92,57.75,24.44,0.59,1.07,34.4,1.25,3.0,283.54,102.0,593.19,3.71,83.61,41.55,71.87,2.7,4.19,,,64.75,0.75,3.23,28.25,216.68,215.93,93.23,1.6
2026-01-04 13:00:00,148.69,33.84,21.87,56.19,45.31,0.0,281.6,3.24,60.17,57.58,74.77,0.0,0.81,9.26,64.27,24.06,0.6,1.12,35.38,1.05,2.94,288.8,101.25,601.65,3.54,85.28,43.57,74.19,3.03,4.0,,,65.62,0.75,4.14,37.75,218.7,217.95,91.7,2.16
2026-01-04 14:00:00,150.43,33.72,21.63,56.72,43.75,0.0,283.31,3.54,60.37,58.39,75.26,0.0,0.81,9.4,58.91,25.31,0.6,1.15,37.25,1.27,3.13,290.73,102.75,604.79,3.87,85.54,45.63,75.44,2.65,4.37,,,67.72,1.19,4.1,36.9,228.99,227.8,92.99,1.7
2026-01-04 15:00:00,152.75,33.7,21.24,55.53,41.32,0.0,284.56,3.43,59.58,61.09,73.93,0.0,0.82,8.64,59.83,26.69,0.6,1.06,34.07,1.12,2.81,291.12,105.81,608.16,4.31,84.25,44.24,76.0,2.91,5.63,,,67.09,3.62,3.91,36.0,230.39,226.77,88.6,1.52
2026-01-04 16:00:00,151.5,33.59,21.76,56.16,44.62,0.0,281.97,3.78,60.16,64.61,73.25,0.0,0.75,8.87,62.24,26.44,0.6,1.22,33.67,1.26,2.62,287.78,105.75,603.73,7.48,85.7,44.94,74.06,2.62,5.56,,,67.75,0.75,2.94,34.47,226.78,226.03,91.37,1.54
2026-01-04 17:00:00,147.75,35.12,22.76,56.06,44.25,0.0,280.06,3.84,62.19,62.09,70.57,0.0,0.81,8.86,57.41,25.94,0.59,1.26,16.8,1.49,2.82,281.35,105.34,605.3,9.05,88.79,42.25,74.31,2.94,4.31,,,66.66,0.75,2.65,15.22,230.71,229.96,91.21,1.56
2026-01-04 18:00:00,149.82,34.25,21.37,54.88,40.06,0.0,278.35,3.69,57.46,61.62,71.0,0.0,0.81,7.11,61.87,24.75,0.6,1.13,13.67,1.78,2.81,275.85,105.1,603.14,7.58,82.52,30.87,73.38,3.12,4.31,,,66.16,0.75,2.62,10.41,231.38,230.63,88.59,2.72
2026-01-04 19:00:00,154.12,34.13,21.13,55.28,38.0,0.0,274.9,3.04,56.25,60.78,70.93,0.0,0.75,6.54,56.79,24.5,0.6,1.16,13.9,2.54,2.75,278.17,105.15,591.95,7.68,80.42,24.76,73.06,3.27,4.5,,,64.68,1.25,2.47,10.37,223.76,222.51,89.01,4.92
2026-01-04 20:00:00,140.94,34.37,20.05,54.9,23.0,0.0,278.57,2.71,58.49,56.25,72.73,0.0,0.81,6.28,60.35,25.37,0.59,1.13,14.08,2.3,3.06,276.11,104.07,586.08,7.68,81.25,24.0,72.5,3.08,4.57,,,63.47,1.25,2.45,10.75,220.08,218.83,90.52,5.35
2026-01-04 21:00:00,137.37,34.5,19.19,53.82,22.25,0.0,280.25,2.75,55.88,59.71,70.19,0.0,0.82,6.28,56.91,25.06,0.6,1.01,13.86,2.0,3.19,275.4,104.15,583.65,7.46,77.82,23.93,72.5,3.11,4.5,,,62.91,0.75,2.25,10.5,218.93,218.18,89.31,5.33
2026-01-04 22:00:00,137.0,34.78,19.13,54.59,22.75,0.0,281.5,2.79,54.37,56.92,68.62,0.0,0.81,5.85,58.8,25.57,0.6,1.06,12.11,1.55,3.12,272.59,102.88,584.41,7.57,76.29,22.64,72.0,4.48,4.5,,,61.87,0.75,2.46,10.82,214.75,214.0,87.51,4.81
2026-01-04 23:00:00,135.32,34.56,19.07,54.22,23.19,0.0,277.37,2.78,56.46,52.57,68.62,0.0,0.81,5.68,57.94,24.75,0.61,0.97,9.51,0.99,3.19,272.36,105.09,578.14,8.08,78.31,22.86,70.44,4.22,4.31,,,60.69,3.19,2.41,12.12,215.56,212.37,88.72,4.19
2026-01-05 00:00:00,134.37,35.88,18.43,53.81,25.19,0.0,280.97,2.78,54.89,49.08,68.38,0.0,0.75,5.88,58.92,25.12,0.6,0.84,8.8,1.02,3.19,269.54,105.53,585.44,8.19,76.1,23.76,70.37,4.07,5.69,,,61.72,1.25,2.56,11.59,213.71,212.46,87.27,3.0
2026-01-05 01:00:00,133.38,34.78,18.13,54.16,25.37,0.0,282.12,2.75,53.78,49.18,67.57,0.0,0.88,5.98,58.5,25.56,0.61,0.98,9.38,1.09,3.19,270.26,102.03,582.11,8.84,74.66,23.99,70.13,4.53,5.18,,,62.19,1.12,2.53,11.38,212.13,211.01,89.32,2.4
2026-01-05 02:00:00,131.62,34.03,19.19,52.9,24.25,0.0,278.25,2.66,53.83,48.19,67.69,0.0,0.81,5.77,56.6,23.82,0.61,0.98,8.69,0.98,3.18,266.72,100.82,580.59,9.92,75.68,21.63,70.31,3.74,4.63,,,61.56,0.75,2.59,11.22,210.85,210.1,87.62,3.37
2026-01-05 03:00:00,131.63,35.34,18.55,53.38,23.88,0.0,276.38,2.55,53.04,48.67,68.55,0.0,0.81,5.73,59.99,23.12,0.61,0.98,8.85,0.99,3.38,267.31,101.03,576.75,9.03,74.14,23.0,70.0,2.96,4.19,,,61.38,0.75,2.7,11.97,210.28,209.53,86.04,3.33
2026-01-05 04:00:00,133.81,34.94,18.88,53.15,23.87,0.0,279.25,2.82,54.65,48.92,68.33,0.0,0.81,5.7,55.15,23.13,0.62,0.83,9.68,0.99,3.5,267.07,100.72,576.5,9.53,76.35,22.62,69.44,2.81,4.12,,,61.87,1.13,2.74,11.9,216.38,215.25,88.58,3.26
2026-01-05 05:00:00,132.75,35.03,18.44,52.6,22.94,0.0,276.19,2.53,54.54,48.01,66.6,0.0,0.82,5.81,62.02,22.93,0.61,0.93,11.73,1.29,3.81,267.78,99.06,576.24,9.68,75.51,23.69,68.31,2.61,4.13,,,60.66,1.25,2.78,11.91,208.62,207.37,84.36,3.19
2026-01-05 06:00:00,130.62,35.35,18.25,53.72,23.94,0.0,279.12,2.56,54.62,49.19,67.01,0.0,0.81,5.6,54.08,23.38,0.61,0.9,10.75,1.39,4.5,265.52,99.94,581.64,10.83,75.43,32.13,68.31,2.47,4.12,,,61.31,3.19,2.63,12.81,213.88,210.69,84.02,2.89
2026-01-05 07:00:00,134.63,35.28,19.32,52.97,23.31,0.0,284.35,2.47,55.05,49.54,66.42,0.0,0.81,5.69,61.24,23.69,0.6,0.88,12.37,1.02,4.56,270.02,98.93,582.36,6.48,76.84,54.12,68.07,2.75,4.13,,,66.41,0.75,2.66,10.94,213.79,213.04,84.96,2.66
2026-01-05 08:00:00,155.5,43.37,22.49,53.4,27.94,0.0,296.12,3.31,57.03,53.96,70.72,0.0,0.81,6.73,53.79,27.62,0.6,0.93,23.84,1.06,4.07,281.02,107.1,594.29,13.55,82.83,64.64,74.18,3.11,4.87,,,73.96,0.93,3.75,10.81,228.19,227.26,91.59,2.5
2026-01-05 09:00:00,172.75,48.56,23.45,54.53,28.87,0.0,310.13,4.2,59.42,55.7,73.16,0.0,0.75,7.2,62.58,31.75,0.6,1.07,27.16,1.01,3.31,300.22,115.81,612.84,7.84,87.07,63.42,84.57,4.84,6.5,,,74.47,4.25,3.8,10.44,239.27,235.02,96.75,2.9
2026-01-05 10:00:00,176.12,49.57,23.24,54.69,29.57,0.0,336.96,4.46,61.61,60.38,76.27,0.0,0.82,7.63,54.0,33.81,0.59,1.25,31.6,1.08,3.12,324.25,119.94,643.6,10.09,89.31,63.25,90.25,5.9,6.69,,,80.38,3.88,4.44,11.78,255.27,251.39,101.7,3.57
2026-01-05 11:00:00,175.57,49.47,23.06,57.97,32.31,0.0,343.82,4.6,58.99,63.37,77.92,0.0,0.81,8.35,77.56,35.5,0.59,1.11,34.98,1.4,3.19,331.6,125.03,670.47,8.15,86.65,65.26,95.5,7.76,7.06,,,83.87,3.5,4.88,13.66,267.53,264.03,100.93,3.47
2026-01-05 12:00:00,167.68,47.24,23.63,58.41,32.62,0.0,341.93,3.84,62.03,62.81,78.72,0.0,0.81,9.44,83.21,34.13,0.61,1.17,29.58,1.01,2.81,337.21,127.9,668.35,9.15,89.5,63.18,98.18,7.8,6.25,,,85.25,9.87,3.94,12.81,270.76,260.89,102.59,2.81
2026-01-05 13:00:00,172.0,48.29,23.56,58.34,34.69,0.0,341.85,4.19,64.97,63.42,81.61,0.0,0.75,11.31,80.73,35.69,0.6,1.31,36.26,1.28,3.0,344.68,158.29,688.05,7.73,92.72,64.88,100.69,7.79,6.0,,,83.22,9.82,4.03,10.22,274.6,264.78,106.04,3.31
2026-01-05 14:00:00,186.57,50.93,24.38,60.62,37.31,0.0,348.94,4.19,64.03,67.17,82.24,0.0,0.81,10.61,75.92,36.25,0.61,1.29,35.6,1.02,3.63,351.95,158.18,696.1,7.17,92.6,68.37,103.75,7.04,6.13,,,85.31,9.5,4.31,8.81,288.31,278.81,113.89,2.9
2026-01-05 15:00:00,188.31,51.64,27.06,51.97,36.19,0.0,351.96,4.56,64.1,67.72,82.54,0.0,0.82,11.98,78.68,36.18,0.6,1.06,31.94,1.04,3.31,356.65,137.22,698.54,10.69,95.72,67.94,103.44,7.46,6.43,,,84.16,15.81,3.88,8.88,294.16,278.35,117.08,3.88
2026-01-05 16:00:00,176.69,51.87,25.25,46.28,36.56,0.0,347.5,4.21,62.81,68.75,83.84,0.0,0.81,11.47,82.31,35.75,0.6,1.22,29.4,1.09,2.81,353.94,133.75,691.04,18.06,92.27,67.07,97.19,7.08,6.69,,,82.81,3.12,3.63,9.28,275.12,272.0,116.54,4.07
2026-01-05 17:00:00,165.87,48.22,23.81,46.5,34.19,0.0,328.57,3.75,63.97,70.35,76.93,0.0,0.75,10.13,81.6,33.69,0.59,1.26,30.64,1.18,3.13,343.63,127.41,676.21,9.55,91.53,65.48,92.81,6.13,5.75,,,77.72,1.13,3.81,10.37,268.85,267.72,106.47,5.15
2026-01-05 18:00:00,153.38,44.03,23.12,44.63,31.19,0.0,316.59,4.13,64.77,66.02,75.38,0.0,0.81,8.49,73.08,30.63,0.6,1.04,26.48,1.44,3.12,333.0,122.19,652.17,7.99,92.02,44.95,87.19,5.35,5.31,,,74.06,1.25,3.05,9.88,261.92,260.67,102.84,4.7
2026-01-05 19:00:00,146.18,41.47,22.63,43.56,26.62,0.0,307.75,4.56,57.85,65.28,73.68,0.0,0.81,7.47,79.61,29.81,0.6,1.29,26.66,1.22,2.82,319.77,118.62,642.97,7.54,85.04,42.06,82.62,4.88,5.32,,,70.66,1.19,2.78,9.72,260.23,259.04,94.94,4.97
2026-01-05 20:00:00,143.25,38.43,20.75,44.91,25.75,0.0,299.91,3.78,56.12,67.26,73.91,0.0,0.75,7.25,78.79,27.62,0.59,1.07,23.55,1.24,3.0,311.13,116.28,625.85,7.5,80.65,32.31,80.19,4.48,5.62,2.26,0.08,70.78,1.25,2.45,9.78,246.09,244.84,92.5,5.13
2026-01-05 21:00:00,141.07,37.73,20.82,43.81,24.94,0.0,298.18,3.38,54.88,71.54,70.61,0.0,0.82,7.05,81.68,27.07,0.6,1.15,21.86,1.15,3.12,299.82,115.06,615.46,7.44,79.08,24.57,77.37,4.08,4.63,2.43,0.07,65.69,1.0,2.37,9.93,239.38,238.38,93.3,4.78
2026-01-05 22:00:00,138.56,38.39,20.81,42.59,22.81,0.0,294.94,3.15,55.04,65.98,69.01,0.0,0.81,,80.57,26.18,0.59,1.06,14.64,1.07,3.19,287.65,111.29,601.34,7.28,79.0,23.56,73.44,3.68,4.5,3.07,0.07,66.12,0.75,2.44,9.88,228.25,227.5,93.3,4.7
2026-01-05 23:00:00,135.06,37.16,20.37,42.69,22.82,0.0,294.66,3.32,55.09,61.76,70.8,0.0,0.81,,79.8,25.32,0.59,1.18,11.38,0.87,3.12,276.26,109.25,599.62,8.85,78.78,22.75,72.44,3.64,4.5,2.56,0.09,65.19,1.31,2.34,10.5,227.36,226.05,91.2,3.53
2026-01-06 00:00:00,134.69,37.01,19.37,43.22,21.87,0.0,290.81,3.0,54.93,54.98,70.5,0.0,0.75,,79.33,24.68,0.61,1.05,8.77,0.82,3.19,271.9,106.28,597.64,8.19,77.3,22.07,71.56,3.31,4.62,2.12,0.09,63.41,3.44,2.66,10.59,227.7,224.26,92.28,1.91
2026-01-06 01:00:00,134.0,36.74,19.38,42.19,23.63,0.0,290.25,2.72,54.4,54.94,68.97,0.0,0.81,,85.54,23.88,0.6,1.06,8.86,0.84,3.19,269.97,104.97,581.82,8.5,76.5,21.87,70.5,3.42,4.31,2.25,0.09,63.37,0.81,2.5,10.88,226.71,225.9,92.22,2.04
2026-01-06 02:00:00,131.87,36.41,18.75,42.9,23.87,0.0,284.78,2.65,54.1,52.08,69.09,0.0,0.82,,77.94,22.75,0.61,1.12,8.64,0.79,3.19,269.78,105.59,579.46,9.25,75.5,21.75,70.38,4.27,3.94,2.13,0.1,64.0,0.81,2.56,10.72,223.48,222.67,91.25,1.94
2026-01-06 03:00:00,131.94,36.56,18.44,42.44,23.13,0.0,287.66,2.6,54.53,52.55,69.42,0.0,0.81,,73.48,23.06,0.61,1.02,8.66,0.8,3.31,268.39,103.41,578.69,8.63,75.57,22.25,69.81,3.79,4.0,2.13,0.1,64.35,1.25,2.91,10.72,223.47,222.22,88.95,1.93
2026-01-06 04:00:00,131.44,34.63,18.87,41.47,23.5,0.0,286.53,2.66,54.26,51.37,69.54,0.0,0.81,,75.44,22.81,0.61,1.15,9.63,0.8,3.56,269.5,104.15,582.06,9.14,75.79,22.0,70.44,2.93,4.06,2.18,0.04,62.31,1.19,2.68,10.65,221.57,220.38,92.4,1.9
2026-01-06 05:00:00,131.0,35.4,18.81,42.81,22.87,0.0,284.47,2.62,54.82,52.59,68.35,0.0,0.88,,70.22,23.0,0.61,1.01,11.75,0.8,3.81,267.52,101.88,587.46,9.43,76.25,35.12,70.12,2.9,4.07,2.13,0.01,62.28,0.81,2.73,10.5,220.58,219.77,88.31,2.02
2026-01-06 06:00:00,130.81,33.94,19.19,42.25,23.5,0.0,285.78,2.5,55.53,51.61,68.12,0.0,0.75,,73.7,22.94,0.6,1.07,11.15,1.01,4.44,266.69,100.78,580.23,8.6,77.22,31.07,69.81,2.54,4.0,2.06,0.03,64.59,0.75,2.71,10.53,220.44,219.69,89.57,1.73
2026-01-06 07:00:00,138.69,34.34,19.38,41.16,23.88,0.0,292.34,2.41,55.85,53.49,67.38,0.0,0.81,,74.52,23.88,0.6,1.07,12.31,0.9,4.25,269.8,102.47,580.76,9.98,77.64,57.55,69.94,2.71,4.31,2.44,0.04,66.35,3.25,2.69,10.53,226.15,222.9,88.19,1.41
2026-01-06 08:00:00,161.81,42.94,21.19,41.47,26.25,0.0,300.82,2.84,56.05,55.11,69.74,0.0,0.81,,68.97,29.12,0.59,0.87,21.5,1.0,4.56,286.4,105.09,595.02,20.49,80.08,61.76,76.0,2.89,5.56,4.55,0.06,70.65,77.63,3.35,9.88,312.73,235.1,92.57,1.93
2026-01-06 09:00:00,176.56,51.35,22.99,43.34,28.68,0.0,317.78,5.19,59.25,64.87,71.34,0.0,0.75,,76.64,31.5,0.59,1.62,25.71,0.95,4.57,304.92,113.28,618.52,18.37,87.43,64.12,85.63,4.69,7.06,7.25,0.06,76.69,153.93,2.93,10.41,400.14,246.21,101.63,1.97
2026-01-06 10:00:00,182.25,51.66,22.32,42.38,31.57,0.0,329.81,4.97,61.5,63.46,76.14,0.0,0.81,,69.87,33.13,0.59,1.8,26.35,0.93,5.81,335.48,128.47,642.01,17.4,88.79,62.5,97.0,4.72,7.19,7.0,0.06,82.94,152.19,3.28,10.03,400.86,248.67,106.04,2.48
2026-01-06 11:00:00,186.5,55.74,22.75,42.9,33.37,0.0,334.16,5.19,60.83,66.5,74.15,0.0,0.75,,71.21,36.25,0.59,1.7,28.01,1.13,4.56,341.39,129.81,657.66,16.97,88.77,63.63,101.81,5.18,8.06,6.57,0.21,86.84,150.88,2.94,10.0,404.68,253.8,111.13,2.87
2026-01-06 12:00:00,188.75,56.03,23.5,43.78,34.0,0.0,337.0,4.31,64.8,69.05,76.08,0.0,0.82,,77.06,35.68,0.6,1.86,27.25,0.92,4.38,338.51,130.57,662.93,19.22,92.61,62.31,98.94,5.64,7.07,7.31,0.04,82.0,151.06,2.84,10.22,404.74,253.68,113.67,3.34
2026-01-06 13:00:00,200.38,52.78,23.81,43.41,33.38,0.0,339.18,4.84,63.07,67.2,77.45,0.0,0.81,,70.18,37.5,0.58,1.84,28.46,0.99,4.37,348.86,133.78,667.89,20.32,91.72,63.88,100.0,7.76,8.56,7.13,0.09,81.6,151.44,2.88,9.68,417.33,265.89,116.8,2.82
2026-01-06 14:00:00,202.5,54.25,24.7,55.97,36.93,0.0,354.69,4.75,62.63,72.67,76.12,0.0,0.75,,75.66,38.82,0.6,1.67,26.6,0.91,4.69,360.13,135.06,688.43,20.94,92.08,66.12,107.56,7.39,8.44,7.37,0.07,84.65,151.18,2.91,9.53,416.78,265.6,119.41,4.31
2026-01-06 15:00:00,197.75,52.47,24.75,58.28,44.32,0.0,357.75,4.4,63.36,79.43,77.93,0.0,0.81,,72.64,40.62,0.58,1.83,27.65,0.96,4.44,360.77,137.34,691.12,20.47,92.51,66.37,109.5,6.35,9.31,7.63,0.05,83.91,152.82,3.25,9.35,421.31,268.49,120.95,5.37
2026-01-06 16:00:00,198.44,52.78,24.48,57.25,42.87,0.0,350.78,4.28,60.9,74.35,76.41,0.0,0.75,,71.43,39.81,0.6,1.63,29.03,1.24,3.81,352.29,134.32,677.94,20.9,89.66,67.26,109.44,5.73,9.31,7.56,0.06,80.44,117.75,2.93,9.34,388.25,270.5,118.9,5.03
2026-01-06 17:00:00,181.25,47.94,23.06,57.75,35.63,0.0,341.13,3.82,63.18,71.25,72.26,0.0,0.81,,78.64,34.44,0.59,1.63,29.43,1.1,3.81,336.47,124.81,650.82,9.72,90.06,62.63,100.56,5.08,7.0,4.69,0.08,79.75,1.0,2.79,9.63,274.53,273.53,110.34,4.75
2026-01-06 18:00:00,157.93,39.07,23.88,58.53,33.81,0.0,324.81,4.0,62.06,66.1,69.67,0.0,0.82,,66.41,31.06,0.59,0.81,30.8,1.11,3.5,324.47,118.25,623.13,7.61,89.94,45.05,85.25,4.37,5.81,4.31,0.05,75.62,0.75,2.34,9.9,261.04,260.29,105.2,5.11
2026-01-06 19:00:00,159.88,37.24,22.31,57.5,31.25,0.0,309.28,3.75,57.69,61.05,70.89,0.0,0.75,,77.87,28.44,0.6,0.93,27.9,1.2,3.13,312.84,115.94,613.73,7.52,83.75,41.88,81.19,4.34,5.57,4.25,0.08,69.63,2.68,2.0,9.82,256.95,254.27,100.67,4.51
2026-01-06 20:00:00,157.94,37.07,20.94,57.44,29.56,0.0,300.81,2.96,55.09,60.2,69.06,0.0,0.81,,68.87,28.75,0.58,0.83,24.07,1.2,3.12,303.89,116.37,612.99,7.17,78.99,32.06,78.12,4.1,5.25,3.31,0.08,67.5,2.0,1.9,9.9,253.34,251.34,100.04,4.09
2026-01-06 21:00:00,155.75,37.37,21.31,56.47,28.0,0.0,293.6,2.69,53.95,58.72,65.92,0.0,0.75,,72.33,27.5,0.59,0.9,22.69,1.19,3.13,293.81,113.38,597.68,7.4,77.95,22.68,76.75,3.69,4.62,2.38,0.08,67.59,0.94,1.75,10.1,248.52,247.58,99.98,4.19
2026-01-06 22:00:00,151.93,36.56,19.31,56.65,26.19,0.0,295.03,3.5,53.91,56.83,64.44,0.0,0.81,,73.84,25.75,0.59,0.77,12.97,0.96,3.12,284.36,108.21,587.4,7.2,76.72,22.26,77.31,3.48,4.63,2.38,0.08,65.38,0.75,1.94,9.87,239.31,238.56,96.63,3.74
2026-01-06 23:00:00,145.75,36.19,18.81,56.16,26.06,0.0,290.0,3.13,54.05,56.47,64.97,0.0,0.81,,69.35,25.13,0.61,0.99,9.28,0.86,3.13,275.11,105.6,587.67,7.45,75.99,22.42,74.44,3.28,4.5,2.31,0.09,62.65,0.81,1.85,10.47,226.11,225.3,96.18,2.41
2026-01-07 00:00:00,142.25,37.82,18.44,56.97,24.0,0.0,288.15,2.84,53.66,55.01,66.08,0.0,0.75,,77.32,24.43,0.6,0.79,8.89,0.83,3.12,270.58,104.78,578.14,7.82,74.94,21.33,72.56,3.13,4.31,2.44,0.09,62.66,1.19,2.12,10.59,223.45,222.26,96.26,3.49
2026-01-07 01:00:00,142.19,37.06,18.38,56.84,24.31,0.0,291.75,2.72,53.8,55.64,65.52,0.0,0.82,,49.78,24.19,0.6,0.85,8.83,0.83,3.19,269.32,102.94,576.51,8.16,74.9,20.93,72.5,3.29,4.25,2.24,0.09,63.19,1.25,2.06,10.5,224.03,222.78,94.27,3.29
2026-01-07 02:00:00,142.31,35.37,18.5,56.16,24.0,0.0,284.91,2.91,54.55,55.91,64.1,0.0,0.81,,56.96,24.25,0.61,0.73,8.8,0.83,3.12,268.4,101.93,582.08,9.2,75.96,21.32,71.69,3.99,4.31,2.31,0.1,63.21,3.19,2.12,10.38,224.28,221.09,96.52,3.33
2026-01-07 03:00:00,142.19,35.75,18.94,56.72,23.44,0.0,282.97,2.66,53.47,54.48,65.3,0.0,0.81,,54.7,23.81,0.6,0.76,9.29,0.84,3.38,269.76,102.44,574.47,8.75,75.07,21.38,71.69,4.51,4.38,2.38,0.08,63.47,0.75,2.22,10.12,217.18,216.43,95.05,2.89
2026-01-07 04:00:00,142.81,35.19,18.56,56.28,23.88,0.0,286.91,2.68,52.91,54.08,66.07,0.0,0.81,,52.9,23.44,0.61,0.9,9.56,0.9,3.5,268.4,103.35,573.31,9.3,74.15,21.68,71.62,3.52,4.31,2.31,0.01,63.35,0.75,2.32,10.75,218.91,218.16,95.95,1.81
2026-01-07 05:00:00,143.44,34.81,18.44,56.75,22.68,0.0,284.03,2.79,53.27,53.62,64.9,0.0,0.82,,59.54,23.5,0.61,0.66,12.0,0.82,3.75,267.01,102.06,573.05,9.4,74.5,23.62,71.07,3.04,4.37,2.25,0.0,62.65,0.75,2.28,11.07,220.27,219.52,92.48,1.86
