Datetime,新數學研究中心,-新生大樓-,生化所,電機一館,化學館,貴儀中心氦液化機用電,化學館(不含貴儀中心氦液化機用電),積學館,博雅館,思亮館,-原分所-,凝態物理科學館,心理南研究大樓,心理系北館,應用力學研究大樓,工學院綜合大樓,全球變遷中心,海洋研究所,普通大樓,小福樓,化學工程館,土木館,農業陳列館,人類學博物館,樂學館,三號館,-電子顯微鏡館-,物理系液氮機室,-城鄉所-,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,植物溫室,植物標本館,二號館,2號館1F,2號館2F,2號館3F,農化系食品工廠,化工光電晶體實驗室,生醫材料(陶瓷)實驗室,綠色化學實驗室,望樂樓,農化系實驗室,夜間部大樓,四號館,五號館,農綜館,植物工廠,共同教室,農產品中心,生工系實驗室,農化系土壤研究室,森林館,水工試驗所,水工試驗所馬達房,保健中心,林產館,航空測量館,管理學院教學館,原教堂(藝文中心),水工大樓,園藝系花卉館,資訊工程館,-機械臨時工廠-,電機二館,聯合研究中心,獸醫一館,獸醫三館,志鴻館,機械舊館,綜合教室,圖書資訊館,第一活動中心,農藝館,鄭江樓北棟化工系(不含大公),鄭江樓南棟生機系(不含公共),鄭江樓南棟空調,鄭江樓南棟公共(揚水、電梯),鄭江樓事務組,鄭江樓大公(雨廢水、消防),學新館,農機館,中非大樓,博理館,社會研究所停車場,社會研究所,國發所停車場,國家發展所大樓,新聞所停車場,新聞所大樓,漁業科學館,視聽教育館,語言大樓,霖澤館停車場,霖澤館,社科院大樓總錶,萬才館停車場,萬才館,水源溫室,機械工廠,澄思樓,輔具中心,育成大樓(水源),理化大樓(水源),卓越研究大樓,學生第二活動中心,管院二號館,戲劇廳（鹿嗚堂二樓）,鹿鳴堂一樓,食科館,園產加工廠,食科所食品研發大樓,大氣系A、B館
2026-01-02 07:00:00,0.81,10.22,65.41,52.46,218.97,1.0,217.97,266.88,61.07,34.76,291.53,577.64,3.94,24.0,98.18,147.63,68.08,90.56,13.35,1.4,66.81,24.0,1.88,78.87,2.92,51.8,6.46,0.07,,2.66,18.89,54.34,1.01,1.16,0.0,4.39,2.13,88.96,4.27,19.56,60.1,3.97,,,,2.44,16.22,,33.68,12.52,16.85,2.0,36.72,8.43,1.44,7.25,24.79,7.69,0.04,4.63,11.36,3.31,,,,23.38,265.88,0.0,412.56,30.22,62.78,32.13,,,0.0,11.43,70.62,45.96,213.58,,23.5,1.03,2.98,0.5,130.32,48.88,2.25,136.03,0.82,12.9,1.96,9.9,1.28,13.7,,48.5,39.81,2.62,17.82,255.0,,,,,5.44,0.0,,,401.06,47.9,31.78,,,45.69,15.82,19.19,30.26
2026-01-02 08:00:00,0.81,9.59,69.87,53.19,230.26,1.25,229.01,276.9,68.0,41.62,298.91,588.94,5.56,43.19,108.07,157.81,70.83,97.03,22.88,1.41,71.38,29.31,4.5,77.24,3.13,57.02,9.74,0.08,,3.18,21.3,56.74,1.33,1.0,0.0,4.43,2.94,93.05,5.25,19.83,62.55,8.22,,,,7.88,20.21,,40.15,14.1,22.56,3.63,39.95,6.99,1.53,7.59,26.6,7.55,0.05,12.06,12.22,3.25,,,,27.4,355.56,0.0,419.5,30.56,65.75,37.18,,,0.0,16.16,103.57,49.66,216.69,,20.44,1.07,3.01,0.49,140.18,50.37,2.19,149.84,0.79,15.61,1.96,12.45,1.27,17.47,,47.25,74.59,3.23,27.71,371.93,,,,,10.19,0.0,,,407.13,53.71,39.84,,,50.65,14.43,19.13,32.05
2026-01-02 09:00:00,0.75,10.32,72.97,53.53,241.31,1.0,240.31,297.0,67.07,45.44,329.59,608.1,6.82,44.37,109.93,169.94,71.99,101.27,20.83,1.44,78.62,34.44,6.19,76.97,4.5,59.89,9.42,0.07,,3.6,22.81,58.36,1.76,1.69,0.0,4.69,4.16,97.18,9.2,19.72,62.46,11.51,,,,11.59,16.96,,41.9,16.34,25.78,3.56,40.27,6.73,1.58,9.06,28.27,7.38,0.05,11.31,12.29,4.5,,,,27.78,313.69,0.0,435.88,30.38,70.85,42.07,,,0.0,21.82,105.51,50.02,226.66,,22.62,2.16,2.73,0.54,155.13,51.37,2.25,153.59,0.74,20.34,1.95,14.78,1.25,17.59,,50.57,75.69,2.81,29.34,295.38,,,,,11.18,0.0,,,428.93,61.12,44.74,,,53.08,15.38,20.93,33.44
2026-01-02 10:00:00,0.81,11.5,78.28,54.13,250.66,3.19,247.47,312.12,65.93,46.19,339.1,628.76,6.81,47.5,114.91,175.37,72.97,108.12,20.52,1.81,81.69,35.0,6.5,79.12,5.19,64.39,8.77,0.07,,3.78,22.34,62.91,1.79,1.82,0.0,5.32,5.28,105.22,9.31,20.85,68.41,12.49,,,,12.0,20.51,,44.62,19.54,28.95,3.56,40.45,7.63,1.69,11.47,28.31,7.85,0.04,10.87,12.78,4.63,,,,29.66,320.69,0.0,451.75,30.37,77.75,41.43,,,0.0,20.33,114.83,56.32,240.44,,21.31,1.39,2.29,0.52,159.5,53.81,2.19,156.22,0.7,22.73,1.95,13.98,1.24,17.64,,62.5,78.09,2.39,30.27,290.31,,,,,11.63,0.0,,,421.75,61.63,48.76,,,55.03,16.44,30.5,34.72
2026-01-02 11:00:00,0.82,9.81,83.22,54.69,252.51,1.06,251.45,321.14,66.68,47.28,342.43,639.64,7.19,47.75,115.34,173.75,72.92,110.96,17.98,1.47,87.81,36.44,6.06,73.11,6.53,65.78,9.65,0.1,,4.41,22.38,64.16,1.81,1.58,0.0,4.38,4.87,107.9,9.03,21.42,69.71,13.41,,,,12.66,27.47,,44.52,20.8,31.11,3.56,42.7,6.22,1.86,12.94,30.29,7.72,0.05,10.56,14.43,4.62,,,,28.37,320.31,0.0,451.38,30.47,79.65,41.63,,,0.0,22.13,107.86,57.34,242.05,,22.5,1.33,2.38,0.57,162.31,54.07,2.25,158.25,0.7,22.88,1.93,13.68,1.26,18.48,,62.5,72.37,2.38,30.28,332.44,,,,,12.87,0.0,,,439.32,64.48,52.57,,,58.59,16.93,29.0,35.9
2026-01-02 12:00:00,0.75,9.69,80.56,53.81,254.77,1.25,253.52,330.04,63.75,47.03,340.88,639.7,6.93,47.19,119.5,176.75,75.35,110.08,18.19,1.06,90.44,35.43,5.44,79.72,6.46,65.32,9.92,0.05,,4.31,22.19,63.9,1.82,1.24,0.0,4.38,3.81,110.24,9.24,21.31,73.29,11.85,,,,12.69,24.75,,43.89,20.91,30.96,1.69,42.06,6.05,1.88,12.32,32.5,7.71,0.05,11.19,14.07,4.37,,,,29.47,320.5,0.0,450.24,30.51,80.22,42.0,,,0.0,23.7,104.93,57.75,250.71,,21.38,1.6,2.61,0.5,169.06,54.18,2.25,163.44,0.69,22.48,1.93,13.82,1.25,17.7,,49.5,70.53,2.23,31.08,412.31,,,,,9.0,0.0,,,416.37,80.74,54.82,,,56.87,17.0,24.25,35.07
2026-01-02 13:00:00,0.81,9.65,79.5,54.34,258.79,0.94,257.85,328.1,64.32,47.22,341.37,642.6,6.44,49.19,123.63,189.07,76.18,112.38,22.0,1.25,97.69,35.25,6.0,73.78,7.12,65.56,10.27,0.03,,4.82,23.0,61.43,2.23,1.72,0.0,4.38,4.44,111.78,9.92,21.18,73.84,11.83,,,,12.69,18.03,,43.7,18.11,34.31,1.81,40.27,6.22,1.96,12.99,33.24,7.69,0.04,10.57,15.38,4.57,,,,28.69,370.69,0.0,453.69,30.44,78.59,42.62,,,0.0,20.87,95.53,59.4,254.58,,20.75,1.57,2.66,0.51,174.63,53.94,2.25,162.0,0.7,23.75,1.94,13.32,1.25,16.27,,52.75,69.31,2.4,31.97,437.75,,,,,10.88,0.0,,,416.94,81.37,55.38,,,59.27,16.82,23.63,37.19
2026-01-02 14:00:00,0.81,9.0,81.29,54.1,264.38,2.88,261.5,332.67,67.45,48.27,347.57,654.1,7.06,50.62,125.78,188.0,75.4,111.82,95.64,0.38,99.06,37.25,6.56,78.9,5.83,68.67,9.59,0.03,,4.83,23.94,64.4,1.78,1.83,0.0,4.69,4.44,111.21,11.22,21.6,71.23,13.28,,,,13.78,20.22,,44.78,17.13,37.7,3.69,41.41,6.51,2.01,11.54,34.79,7.66,0.05,10.06,14.8,4.81,,,,28.0,368.87,0.0,457.63,30.53,80.88,42.44,,,0.0,20.43,94.21,61.04,274.19,,23.06,1.52,2.55,0.51,175.75,55.81,2.19,161.31,0.72,28.42,1.92,15.82,1.25,16.15,,53.31,72.23,2.26,34.31,286.19,,,,,10.5,0.0,,,411.44,84.7,58.8,,,55.49,18.06,25.56,38.71
2026-01-02 15:00:00,0.81,9.35,79.18,54.15,266.98,2.18,264.8,338.21,67.73,47.17,339.56,670.31,7.88,49.81,127.59,181.87,76.69,113.1,76.17,0.0,101.25,37.0,6.44,74.54,6.34,68.88,10.33,0.04,,4.5,23.43,61.95,1.88,1.7,0.0,4.43,4.41,108.14,9.05,21.47,70.22,10.91,,,,13.71,22.2,,45.87,17.9,37.53,3.31,41.09,6.7,1.97,10.72,35.24,7.81,0.04,10.38,16.92,4.56,,,,29.19,357.19,0.0,458.87,30.43,83.22,42.13,,,0.0,20.73,92.87,60.18,268.32,,20.31,1.51,2.89,0.6,178.37,57.5,2.25,165.19,0.72,28.38,1.94,17.3,1.23,20.0,,54.44,65.28,2.57,54.93,356.44,,,,,11.25,0.0,,,415.06,89.53,52.72,,,54.81,18.25,24.0,38.0
2026-01-02 16:00:00,0.82,9.47,79.57,54.72,262.13,0.75,261.38,334.05,67.76,46.37,334.59,676.14,8.75,50.25,129.29,171.44,77.28,111.68,70.37,0.0,94.0,37.38,6.62,78.6,6.29,74.16,10.02,0.06,4.78,4.29,24.5,61.39,2.0,1.7,0.0,3.89,3.28,110.37,8.78,21.34,72.73,9.25,,,,13.48,21.98,,44.83,17.98,34.87,1.69,40.53,6.34,1.82,12.37,35.41,7.69,0.05,10.37,14.22,5.88,,,,28.47,328.75,0.0,452.44,30.37,80.15,38.56,,,0.0,19.31,104.56,56.92,273.14,,23.32,1.11,2.89,0.53,175.75,57.13,2.31,166.97,0.75,26.98,1.94,18.92,1.22,19.47,,44.68,58.69,2.38,54.37,352.62,,,,,10.81,0.0,,,413.81,117.24,48.82,,,54.13,16.25,22.69,36.41
2026-01-02 17:00:00,0.75,9.75,74.37,53.72,256.54,0.75,255.79,322.5,61.44,40.25,322.53,659.1,6.81,50.63,120.68,160.37,72.89,107.17,13.11,0.0,83.87,34.87,4.0,77.64,5.34,69.64,8.95,0.08,4.86,3.96,24.0,60.08,2.71,1.51,0.0,3.87,2.74,103.77,5.29,20.83,72.52,7.44,,,,9.74,19.82,,43.52,16.18,27.54,1.81,39.8,5.79,1.54,12.75,32.54,7.31,0.05,6.93,13.92,5.06,,,,28.18,326.12,0.0,442.25,30.35,69.22,36.62,,,0.0,13.99,102.01,56.17,258.07,,20.12,1.4,2.51,0.55,168.19,54.32,2.87,159.31,0.75,21.29,1.97,17.49,1.22,15.97,,49.75,43.9,3.25,35.4,304.0,,,,,6.38,0.0,,,398.19,90.67,48.63,,,51.22,17.31,21.5,33.47
2026-01-02 18:00:00,0.81,9.96,68.94,52.81,247.72,0.75,246.97,310.51,45.18,38.0,306.04,647.75,5.75,47.81,112.53,148.63,71.02,100.3,7.84,0.0,79.25,30.88,3.81,73.94,5.13,65.84,6.9,0.08,5.06,3.44,22.81,63.29,2.71,0.91,0.0,3.63,2.51,102.78,4.62,20.51,72.76,5.28,,,,3.82,14.9,,40.91,14.37,21.49,2.0,36.03,4.87,1.5,12.4,28.74,6.9,0.04,5.75,13.55,5.43,,,,27.13,321.88,0.0,434.38,30.5,68.03,31.57,,,0.0,12.02,92.81,49.96,250.36,,22.69,1.0,2.29,0.53,153.88,53.18,2.82,147.1,0.78,16.03,1.95,15.81,1.18,13.59,,42.69,23.97,2.38,26.03,238.06,,,,,3.75,0.0,,,372.19,87.09,39.0,,,52.5,15.88,21.0,29.68
2026-01-02 19:00:00,0.81,9.6,66.03,51.88,240.01,0.75,239.26,307.6,41.26,37.0,298.31,619.9,6.06,42.56,110.29,146.37,69.48,95.27,7.96,0.0,74.82,28.75,3.19,73.97,3.32,62.11,7.28,0.07,3.75,3.03,21.82,57.87,2.78,1.04,0.0,3.25,2.34,99.38,3.75,19.66,71.05,4.6,,,,2.9,15.27,,39.49,14.34,19.83,1.94,35.44,4.23,1.68,13.16,27.19,6.69,0.05,4.69,13.22,5.2,,,,26.78,318.19,0.0,427.12,30.63,69.79,30.25,,,0.0,11.47,83.68,47.08,246.4,,20.94,0.97,2.48,0.5,144.68,52.25,2.81,146.34,0.83,14.4,1.95,15.06,1.19,13.16,,47.63,23.46,2.48,24.11,212.57,,,,,3.81,0.0,,,369.5,83.24,33.9,,,49.64,16.68,19.37,28.94
2026-01-02 20:00:00,0.75,9.44,65.47,52.97,238.27,0.75,237.52,299.47,29.75,36.59,293.97,596.37,4.69,34.25,111.4,143.32,67.97,93.16,7.51,0.0,73.37,27.19,2.87,77.89,3.07,57.44,6.85,0.08,3.89,2.97,21.3,52.91,2.42,0.93,0.0,3.31,2.31,97.7,3.85,19.21,69.48,4.56,,,,2.94,13.02,,38.76,13.49,18.74,1.94,35.17,4.43,1.47,13.12,27.01,6.88,0.04,4.19,13.56,5.05,,,,22.84,282.93,0.0,419.56,30.49,66.34,28.68,,,0.0,10.15,64.12,44.91,249.91,,20.5,1.0,2.25,0.53,138.07,51.69,2.87,143.59,0.78,13.93,1.97,14.53,1.19,13.21,,45.81,22.13,1.6,22.65,281.81,,,,,3.81,0.0,,,369.68,83.14,32.16,,,51.5,15.38,21.13,28.88
2026-01-02 21:00:00,0.81,9.75,64.4,52.65,233.18,3.13,230.05,287.96,21.68,35.88,288.62,584.16,4.88,26.0,106.47,145.18,66.46,92.41,7.54,0.0,73.88,25.31,1.76,76.08,3.37,56.63,6.83,0.08,4.38,3.03,22.07,54.01,2.42,0.9,0.0,3.19,2.32,92.02,4.15,19.05,63.83,4.37,,,,3.12,10.38,,35.33,13.45,16.78,1.87,34.81,4.43,1.28,10.51,25.8,6.75,0.05,4.07,13.31,5.01,,,,22.38,283.44,0.0,414.82,30.53,63.34,23.38,,,0.0,10.29,56.46,43.98,241.26,,23.12,0.88,2.24,0.5,135.12,51.68,2.82,148.75,0.77,13.35,1.95,13.34,1.19,12.8,,37.19,21.16,2.06,23.0,233.31,,,,,3.75,0.0,,,361.38,71.94,30.53,,,50.21,15.37,19.19,29.06
2026-01-02 22:00:00,0.82,9.81,64.57,52.06,219.31,0.75,218.56,279.75,21.31,34.81,287.88,576.92,4.75,25.57,103.31,139.57,66.2,94.52,7.77,0.0,71.25,24.94,1.75,55.63,3.3,54.52,6.8,0.09,5.31,3.41,21.19,54.09,2.45,0.92,0.0,3.12,2.18,89.03,3.57,18.93,61.37,3.97,,,,2.41,10.46,,35.57,12.87,16.65,1.94,36.08,4.39,1.17,8.85,24.13,6.63,0.05,4.0,13.05,4.81,,,,22.69,278.06,0.0,415.12,30.56,63.25,21.75,,,0.0,10.28,51.02,41.84,238.83,,20.38,0.95,2.26,0.6,132.19,51.19,2.81,143.38,0.76,12.86,1.96,12.43,1.18,13.23,,9.37,18.51,1.8,19.67,228.63,,,,,3.81,0.0,,,365.12,40.91,30.53,,,48.99,15.75,19.87,28.97
2026-01-02 23:00:00,0.81,10.25,62.59,52.1,218.28,0.75,217.53,272.47,21.07,33.94,282.65,578.44,4.5,25.5,103.22,136.75,65.28,93.38,7.4,0.0,70.68,23.5,1.68,55.63,3.3,53.11,6.92,0.08,2.52,3.1,19.56,53.4,2.37,0.9,0.0,3.13,2.28,88.94,3.97,19.14,60.78,4.22,,,,2.44,11.05,,34.49,12.48,16.73,1.81,34.45,4.2,1.19,8.96,24.53,6.72,0.05,3.93,12.59,4.69,,,,22.5,271.38,0.0,411.25,30.57,66.25,21.44,,,0.0,11.14,38.17,42.8,227.62,,20.81,0.79,2.22,0.53,129.44,50.51,2.87,142.75,0.79,13.0,1.97,11.1,1.2,13.32,,8.81,18.46,1.93,18.14,152.43,,,,,3.88,0.0,,,364.88,40.86,29.78,,,48.57,16.07,20.38,28.06
2026-01-03 00:00:00,0.81,10.22,60.72,51.97,212.27,0.75,211.52,265.75,20.92,34.75,287.82,571.62,4.18,24.43,103.0,135.5,67.78,89.74,7.98,0.0,69.94,23.37,1.63,59.29,3.48,51.34,6.53,0.1,1.9,3.02,18.32,53.34,1.93,0.83,0.0,3.19,2.51,88.36,3.65,18.92,60.47,4.07,,,,3.25,10.8,,33.49,11.51,15.28,1.88,33.8,4.26,1.2,8.6,24.56,6.9,0.04,3.88,12.53,4.56,,,,23.15,266.75,0.0,408.68,30.56,62.88,21.68,,,0.0,10.57,38.0,44.52,192.05,,14.62,0.72,2.23,0.53,128.5,49.68,2.88,137.84,0.76,13.42,1.95,11.07,1.18,13.25,,8.38,18.28,1.51,17.89,131.5,,,,,3.81,0.0,,,364.31,42.02,30.15,,,48.62,15.0,22.25,28.54
2026-01-03 01:00:00,0.81,10.12,61.84,52.93,214.74,0.75,213.99,265.0,20.51,34.81,285.15,570.22,4.25,23.38,100.94,134.68,66.24,87.8,8.11,0.0,69.75,22.81,1.69,57.28,3.95,50.79,5.99,0.09,2.02,2.82,18.24,53.33,1.96,0.94,0.0,3.12,2.34,87.09,3.44,19.27,59.46,3.53,,,,2.38,10.2,,32.23,10.98,15.03,2.31,33.97,4.31,1.18,8.81,24.69,6.68,0.05,4.12,14.02,5.37,,,,22.35,267.44,0.0,407.26,30.47,63.9,21.5,,,0.0,10.24,31.58,42.71,192.08,,0.75,0.73,2.25,0.49,127.0,50.25,2.87,138.88,0.78,12.9,1.95,10.76,1.19,13.38,,11.56,18.72,1.51,17.9,134.5,,,,,3.63,0.0,,,360.44,39.78,30.23,,,45.86,15.5,17.93,28.74
2026-01-03 02:00:00,0.82,10.13,60.94,52.04,209.83,1.06,208.77,264.88,20.76,33.81,283.75,570.59,4.32,23.75,99.66,134.0,65.86,90.95,9.49,0.0,69.81,22.5,1.62,55.64,4.01,51.4,5.93,0.11,1.95,2.74,17.87,53.78,2.06,0.82,0.0,3.19,2.44,87.04,3.5,19.03,59.59,3.53,,,,2.12,10.73,,33.47,11.96,15.86,3.0,34.75,4.43,1.2,8.53,24.19,6.94,0.04,4.01,13.5,5.38,,,,22.81,265.18,0.0,406.87,30.56,65.1,20.94,,,0.0,10.31,34.06,40.79,191.66,,0.75,0.69,2.23,0.55,124.25,49.19,2.94,140.28,0.77,12.85,1.97,10.66,1.18,12.59,,11.19,18.38,1.53,17.78,134.13,,,,,4.12,0.0,,,364.0,39.41,29.42,,,46.85,15.93,17.32,28.44
2026-01-03 03:00:00,0.81,10.5,60.94,52.21,213.78,1.25,212.53,265.44,21.0,34.32,285.88,570.72,4.18,23.31,99.34,134.63,65.95,88.58,8.98,0.0,70.19,22.63,1.69,60.09,4.51,50.77,5.97,0.1,1.93,2.79,18.19,53.57,1.92,0.83,0.0,3.31,2.65,87.15,4.09,19.18,59.16,3.47,,,,2.19,10.8,,32.92,12.37,15.17,2.94,34.28,4.25,1.16,8.97,24.16,6.85,0.05,3.93,12.42,5.06,,,,22.69,264.88,0.0,406.25,30.57,66.06,22.19,,,0.0,10.52,31.43,40.76,190.25,,0.75,0.68,2.24,0.51,125.56,49.18,2.88,138.87,0.76,12.93,1.95,11.64,1.2,12.67,,11.37,18.41,1.87,18.13,132.56,,,,,4.06,0.0,,,360.87,39.21,30.03,,,46.84,16.57,17.75,28.76
2026-01-03 04:00:00,0.81,10.59,61.44,57.5,215.4,3.25,212.15,264.75,21.3,33.81,283.12,569.95,4.19,23.5,98.53,135.12,66.39,90.14,9.61,0.0,69.63,22.31,1.63,56.41,3.14,51.45,5.84,0.11,1.94,2.69,18.47,53.58,1.91,0.79,0.0,3.56,2.5,87.09,3.53,19.02,59.48,3.43,,,,2.12,10.61,,32.57,11.91,14.71,3.0,34.75,4.3,1.16,8.59,24.03,7.03,0.05,3.81,12.45,4.69,,,,22.06,262.94,0.0,402.07,30.47,65.03,21.31,,,0.0,10.63,31.12,41.01,186.87,,0.82,0.68,2.24,0.57,125.25,48.45,2.93,134.97,0.78,12.19,1.97,12.04,1.19,12.9,,11.19,18.74,1.52,17.79,128.81,,,,,4.0,0.0,,,363.32,39.79,29.24,,,47.32,15.18,17.75,27.96
2026-01-03 05:00:00,0.81,10.56,60.78,52.04,220.58,0.75,219.83,264.49,22.13,34.66,283.72,567.93,4.31,23.69,99.19,134.0,65.92,88.64,8.98,0.0,69.06,22.25,1.62,58.82,2.96,50.59,6.06,0.09,1.91,2.68,18.76,54.66,1.3,0.85,0.0,3.69,2.59,87.16,3.41,19.2,59.51,3.28,,,,2.25,10.16,,33.25,11.83,14.58,3.75,34.44,4.55,1.21,8.94,24.47,6.74,0.05,3.88,12.37,4.63,,,,22.59,260.87,0.0,402.24,30.62,64.41,21.81,,,0.0,10.54,49.18,40.84,188.71,,0.75,0.68,2.91,0.51,124.62,48.87,2.94,136.78,0.77,12.83,1.97,11.26,1.18,13.35,,11.19,19.16,1.54,17.62,126.94,,,,,4.13,0.0,,,363.31,39.59,28.97,,,47.1,15.0,18.06,27.84
2026-01-03 06:00:00,0.82,10.44,60.12,52.78,214.05,0.75,213.3,265.11,24.25,33.75,280.63,566.71,4.19,23.31,97.15,133.13,65.98,87.18,9.69,0.0,69.87,22.69,1.63,60.65,2.78,51.64,5.83,0.06,1.66,2.63,18.11,54.95,0.88,0.68,0.0,4.13,2.51,87.27,3.41,19.13,59.84,3.44,,,,2.25,10.02,,31.74,13.75,14.52,3.5,34.54,4.55,1.18,8.4,25.09,6.85,0.04,3.94,12.58,4.74,,,,21.91,263.19,0.0,401.19,30.72,64.0,21.5,,,0.0,10.28,59.2,42.38,194.56,,9.56,0.68,2.9,0.6,126.57,48.12,2.44,137.41,0.77,12.0,1.96,8.44,1.18,12.83,,14.06,19.66,1.54,21.99,131.13,,,,,3.81,0.0,,,368.44,39.93,28.7,,,48.33,15.88,19.56,27.57
2026-01-03 07:00:00,0.81,9.34,59.81,52.15,214.37,0.75,213.62,265.64,25.0,34.06,280.9,567.13,4.06,23.44,95.85,133.06,65.94,88.93,7.59,0.0,69.0,22.75,1.5,54.2,2.68,51.91,5.9,0.05,1.64,2.56,18.32,55.48,1.08,0.8,0.0,4.12,2.49,87.76,3.5,19.31,60.11,2.78,,,,2.12,17.59,,31.59,13.24,14.3,2.0,34.05,4.34,1.18,8.29,25.03,6.81,0.05,3.99,12.49,4.51,,,,22.5,261.12,0.0,399.57,30.68,64.31,28.32,,,0.0,9.8,62.24,43.1,226.32,,21.81,0.68,2.0,,127.06,46.88,2.25,139.81,0.75,11.44,1.95,4.54,1.2,12.61,,47.25,20.77,1.76,38.68,180.18,,,,,3.88,0.0,,,360.68,43.14,29.03,,,46.69,15.94,17.75,26.87
2026-01-03 08:00:00,0.81,9.22,61.16,53.38,211.21,0.75,210.46,265.84,24.81,33.13,277.81,569.85,5.25,24.94,97.4,134.0,67.11,88.36,3.73,0.0,69.44,22.37,1.5,58.78,2.57,53.39,7.09,0.06,1.66,2.59,19.25,55.32,1.19,0.82,0.0,3.5,2.79,87.35,3.46,18.97,59.86,2.56,,,,2.82,19.25,,35.1,13.59,13.91,3.69,34.49,6.49,1.19,8.02,24.59,6.63,0.05,3.82,12.38,4.37,,,,27.12,269.38,0.0,406.37,30.78,62.94,29.43,,,0.0,9.57,93.25,43.75,223.13,,22.94,0.82,1.21,,125.12,45.87,2.25,140.44,0.76,11.92,1.97,,1.18,12.42,,40.38,28.25,1.75,48.03,174.25,,,,,3.93,0.0,,,371.88,42.65,31.33,,,47.76,15.62,17.06,27.66
2026-01-03 09:00:00,0.81,10.07,60.91,52.37,211.11,0.75,210.36,265.85,23.69,33.9,280.85,569.43,5.0,42.62,98.0,136.19,67.25,88.44,3.74,0.0,69.94,22.82,1.5,61.16,2.5,53.83,7.29,0.05,1.65,2.54,20.56,55.98,1.23,0.92,0.0,3.06,3.31,89.74,6.42,19.16,59.08,3.7,,,,2.81,21.74,,37.43,13.55,16.08,3.56,35.95,7.26,1.21,8.32,25.16,6.84,0.04,4.0,13.2,4.44,,,,27.07,376.31,0.0,404.12,30.95,62.03,29.94,,,0.0,10.26,101.64,43.29,217.67,,21.25,0.71,1.18,,127.94,47.0,2.19,144.44,0.75,11.63,1.95,,1.19,12.4,,35.62,28.94,1.53,46.72,230.94,,,,,3.88,0.0,,,368.31,86.66,32.61,,,49.04,15.94,17.13,28.87
2026-01-03 10:00:00,0.75,12.21,61.84,52.97,215.46,0.75,214.71,269.28,28.7,34.59,278.84,577.31,5.07,36.25,102.13,138.31,65.72,88.29,4.56,0.0,71.75,23.31,,58.64,2.98,54.39,8.49,0.06,1.64,3.12,20.63,57.63,1.24,0.81,0.0,3.25,4.16,89.49,6.64,19.24,58.5,4.84,,,,2.97,21.66,,37.2,14.17,16.97,3.56,35.97,6.78,1.17,10.12,24.31,6.66,0.05,3.87,13.72,4.44,,,,27.43,346.63,0.0,409.57,30.93,64.84,28.56,,,0.0,10.62,109.89,46.48,222.48,,23.56,0.72,1.25,,132.38,48.88,2.18,145.47,0.77,14.17,1.97,,1.18,12.34,,42.31,32.44,1.64,48.17,237.81,,,,,3.94,0.0,,,371.19,122.28,32.47,,,53.03,15.56,17.5,29.81
2026-01-03 11:00:00,0.82,14.13,63.38,53.91,215.07,0.75,214.32,274.07,40.17,34.31,280.03,585.22,5.0,41.0,101.62,143.25,68.03,88.56,14.2,0.0,72.06,23.94,,57.26,3.61,54.9,8.78,0.06,1.56,3.04,20.88,58.92,1.36,1.05,0.0,3.19,4.34,89.76,6.07,19.25,59.23,4.97,,,,2.87,21.77,,37.46,14.39,17.47,3.56,36.37,6.79,1.19,9.65,26.75,6.75,0.05,3.94,13.82,4.43,,,,27.35,351.81,0.0,413.13,31.1,65.63,29.13,,,0.0,10.41,102.31,48.27,219.43,,22.31,0.74,1.27,,132.81,49.0,2.25,150.12,0.76,18.07,1.95,,1.18,12.64,,33.0,69.06,1.49,42.57,303.19,,,,,4.0,0.0,,,369.5,139.38,35.2,,,53.49,16.31,17.75,30.32
2026-01-03 12:00:00,0.81,24.03,64.25,52.78,218.09,3.06,215.03,281.15,42.32,34.66,282.63,594.07,5.12,37.44,99.16,143.75,68.91,91.15,31.13,0.0,71.56,24.06,,61.49,3.08,55.86,9.64,0.04,1.66,3.15,20.36,58.5,1.24,0.91,0.0,3.25,3.78,91.2,5.62,19.39,61.11,5.18,,,,2.31,20.71,,37.46,12.76,18.88,1.63,36.03,7.28,1.61,10.23,27.16,6.91,0.04,4.06,14.41,4.57,,,,26.87,351.0,0.0,415.06,30.99,63.53,29.87,,,0.0,10.44,99.6,47.78,226.78,,21.38,0.93,1.26,,133.75,49.12,2.19,150.03,0.75,18.29,1.96,,1.19,12.41,,44.5,112.35,1.59,41.91,234.69,,,,,3.87,0.0,,,364.56,141.12,35.72,,,55.93,15.07,19.75,29.65
2026-01-03 13:00:00,0.81,37.03,61.81,53.94,217.72,0.75,216.97,285.19,43.74,35.43,282.62,594.85,5.5,38.56,101.22,146.13,68.82,95.12,33.44,0.0,72.5,25.12,,59.84,3.4,57.68,9.39,0.06,1.9,2.69,20.0,58.09,1.07,0.96,0.0,3.13,4.03,90.45,5.04,19.58,60.8,5.16,,,,2.88,20.3,,38.44,11.83,17.89,1.81,37.74,7.32,1.28,9.96,25.84,7.31,0.05,3.94,14.95,4.69,,,,27.32,355.12,0.0,420.37,31.16,62.16,29.75,,,0.0,10.78,96.68,48.14,225.31,,24.56,0.95,1.23,,135.0,48.5,2.19,156.0,0.77,18.71,1.96,,1.19,12.57,,40.88,108.02,1.77,37.27,318.81,,,,,4.06,0.0,,,363.69,143.05,34.23,,,54.31,15.81,19.06,29.56
